IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,GHA,Ghana,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,6.05,,,4.2,,8,6.0 [4.2 - 8.0],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,HUN,Hungary,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,6.01,,,4.31,,7.7,6.0 [4.3 - 7.7],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AMR,Americas,Country,GUY,Guyana,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,5.96,,,4.5,,7.51,6.0 [4.5 - 7.5],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,5.99,,,4.78,,7.31,6.0 [4.8 - 7.3],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AMR,Americas,Country,BHS,Bahamas,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,6.05,,,3.86,,8.76,6.1 [3.9 - 8.8],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,CZE,Czechia,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,6.11,,,4.03,,8.11,6.1 [4.0 - 8.1],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,LSO,Lesotho,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,6.08,,,4.22,,8,6.1 [4.2 - 8.0],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,CZE,Czechia,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,6.09,,,4.42,,7.79,6.1 [4.4 - 7.8],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,ESP,Spain,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,6.11,,,4.56,,7.6,6.1 [4.6 - 7.6],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,ESP,Spain,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,6.09,,,4.74,,7.35,6.1 [4.7 - 7.4],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,6.13,,,4.7,,7.62,6.1 [4.7 - 7.6],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,6.08,,,4.81,,7.4,6.1 [4.8 - 7.4],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AMR,Americas,Country,GTM,Guatemala,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,6.07,,,4.96,,7.62,6.1 [5.0 - 7.6],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,6.24,,,3.82,,9.46,6.2 [3.8 - 9.5],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,6.15,,,3.85,,8.49,6.2 [3.9 - 8.5],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,6.22,,,4.21,,8.21,6.2 [4.2 - 8.2],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,6.17,,,4.43,,7.99,6.2 [4.4 - 8.0],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AMR,Americas,Country,ARG,Argentina,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,6.19,,,4.36,,8.09,6.2 [4.4 - 8.1],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,6.2,,,4.46,,7.7,6.2 [4.5 - 7.7],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,6.23,,,4.6,,7.78,6.2 [4.6 - 7.8],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,6.19,,,4.93,,7.48,6.2 [4.9 - 7.5],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,6.32,,,3.88,,8.66,6.3 [3.9 - 8.7],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,6.32,,,4.02,,8.36,6.3 [4.0 - 8.4],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AMR,Americas,Country,ARG,Argentina,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,6.32,,,3.98,,8.64,6.3 [4.0 - 8.6],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,6.25,,,4.44,,8.15,6.3 [4.4 - 8.2],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AMR,Americas,Country,GUY,Guyana,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,6.33,,,4.37,,8.39,6.3 [4.4 - 8.4],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,6.32,,,4.69,,7.8,6.3 [4.7 - 7.8],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AMR,Americas,Country,BRB,Barbados,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,6.32,,,5.06,,7.53,6.3 [5.1 - 7.5],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,6.43,,,3.67,,9.24,6.4 [3.7 - 9.2],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AMR,Americas,Country,COL,Colombia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,6.45,,,3.92,,9.01,6.4 [3.9 - 9.0],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,6.37,,,4.25,,8.28,6.4 [4.2 - 8.3],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AMR,Americas,Country,BRB,Barbados,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,6.41,,,4.82,,7.9,6.4 [4.8 - 7.9],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,6.48,,,4.04,,9.43,6.5 [4.0 - 9.4],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,CHE,Switzerland,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,6.51,,,4.44,,8.49,6.5 [4.4 - 8.5],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,CHE,Switzerland,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,6.47,,,4.8,,8.09,6.5 [4.8 - 8.1],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,MUS,Mauritius,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,6.51,,,5.14,,7.81,6.5 [5.1 - 7.8],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,MWI,Malawi,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,6.58,,,4.02,,8.86,6.6 [4.0 - 8.9],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,KEN,Kenya,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,6.57,,,4.3,,9.64,6.6 [4.3 - 9.6],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,6.62,,,4.57,,8.64,6.6 [4.6 - 8.6],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,NAM,Namibia,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,6.57,,,4.69,,8.76,6.6 [4.7 - 8.8],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,AGO,Angola,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,6.56,,,4.78,,8.42,6.6 [4.8 - 8.4],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,6.58,,,4.75,,8.94,6.6 [4.8 - 8.9],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,IRL,Ireland,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,6.62,,,4.94,,8.17,6.6 [4.9 - 8.2],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,MUS,Mauritius,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,6.63,,,4.87,,8.38,6.6 [4.9 - 8.4],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,BWA,Botswana,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,6.56,,,5.33,,8.04,6.6 [5.3 - 8.0],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,6.59,,,5.46,,7.99,6.6 [5.5 - 8.0],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,IRL,Ireland,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,6.67,,,4.45,,8.68,6.7 [4.5 - 8.7],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,6.72,,,5.12,,8.3,6.7 [5.1 - 8.3],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AMR,Americas,Country,PAN,Panama,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,6.7,,,5.06,,8.46,6.7 [5.1 - 8.5],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AMR,Americas,Country,BRA,Brazil,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,6.7,,,5.36,,8.18,6.7 [5.4 - 8.2],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AMR,Americas,Country,COL,Colombia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,6.76,,,3.68,,10.06,6.8 [3.7 - 10.1],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,LBR,Liberia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,6.82,,,4.52,,10.24,6.8 [4.5 - 10.2],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,BDI,Burundi,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,6.77,,,4.75,,9.06,6.8 [4.7 - 9.1],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AMR,Americas,Country,HTI,Haiti,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,6.77,,,5.15,,8.6,6.8 [5.2 - 8.6],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,6.94,,,4.01,,10.47,6.9 [4.0 - 10.5],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,6.9,,,4.59,,9.2,6.9 [4.6 - 9.2],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,RWA,Rwanda,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,6.87,,,4.74,,9.28,6.9 [4.7 - 9.3],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AMR,Americas,Country,CUB,Cuba,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,6.95,,,4.8,,8.84,6.9 [4.8 - 8.8],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AMR,Americas,Country,BRA,Brazil,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,6.92,,,5.01,,8.92,6.9 [5.0 - 8.9],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AMR,Americas,Country,CUB,Cuba,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,6.9,,,5.18,,8.5,6.9 [5.2 - 8.5],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,6.92,,,5.25,,8.81,6.9 [5.3 - 8.8],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,BEL,Belgium,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,6.93,,,5.39,,8.55,6.9 [5.4 - 8.6],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AMR,Americas,Country,GTM,Guatemala,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,6.87,,,5.43,,8.89,6.9 [5.4 - 8.9],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,7.01,,,4.94,,9.99,7.0 [4.9 - 10.0],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,BEL,Belgium,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,6.96,,,4.98,,8.85,7.0 [5.0 - 8.8],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,6.98,,,5.03,,8.89,7.0 [5.0 - 8.9],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,CMR,Cameroon,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,7,,,5.45,,8.45,7.0 [5.4 - 8.4],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,6.99,,,5.79,,8.36,7.0 [5.8 - 8.4],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,7.01,,,5.78,,8.44,7.0 [5.8 - 8.4],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,LBR,Liberia,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,7.08,,,4.83,,10.36,7.1 [4.8 - 10.4],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AMR,Americas,Country,PAN,Panama,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,7.13,,,4.82,,9.55,7.1 [4.8 - 9.5],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,POL,Poland,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,7.13,,,4.95,,9.2,7.1 [4.9 - 9.2],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,7.08,,,5.15,,8.81,7.1 [5.2 - 8.8],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,POL,Poland,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,7.11,,,5.32,,8.78,7.1 [5.3 - 8.8],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,7.09,,,5.49,,8.77,7.1 [5.5 - 8.8],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,7.06,,,5.84,,8.4,7.1 [5.8 - 8.4],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,7.21,,,4.48,,10.5,7.2 [4.5 - 10.5],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,BDI,Burundi,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,7.16,,,4.94,,9.62,7.2 [4.9 - 9.6],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,MLI,Mali,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,7.18,,,5.22,,9.22,7.2 [5.2 - 9.2],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,7.22,,,5.63,,8.97,7.2 [5.6 - 9.0],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,BEN,Benin,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,7.21,,,5.74,,8.69,7.2 [5.7 - 8.7],,,EN,2024-08-12T22:00:00.000Z
